subject,opponent,matchup,side2_count,side3_count,tape_runs,tape_mean,tape_min,tape_max,simulation_runs,simulation_mean,simulation_min,simulation_max,absolute_mean_delta,tape_band_error,tape_classification,wrong_stable_winner,unresolved_runs
elite_boyar,arbalester,Arbalester vs Elite Boyar,21,11,1,25.636363636363637,25.636363636363637,25.636363636363637,5,-43.57142857142857,-54.166666666666664,-31.547619047619047,69.20779220779221,69.20779220779221,stable,true,0
elite_boyar,champion,Elite Boyar vs Champion,10,21,1,-51.06666666666667,-51.06666666666667,-51.06666666666667,3,-68.13333333333333,-84.6,-52.2,17.066666666666656,17.066666666666656,stable,false,2
elite_boyar,elite_elephant,Elite Boyar vs Elite Battle Elephant,18,14,4,-3.4166997354497357,-21.25925925925926,7.857142857142857,1,37.857142857142854,37.857142857142854,37.857142857142854,41.27384259259259,29.999999999999996,knife-edge,false,14
elite_boyar,heavy_cav_archer,Heavy Cavalry Archer vs Elite Boyar,21,16,1,10.5,10.5,10.5,5,-80.91666666666667,-84.16666666666667,-78.75,91.41666666666667,91.41666666666667,stable,true,0
elite_boyar,heavy_scorpion,Heavy Scorpion vs Elite Boyar,15,18,1,77.70370370370371,77.70370370370371,77.70370370370371,5,48.32592592592593,37.18518518518518,53.851851851851855,29.37777777777778,29.37777777777778,stable,false,0
elite_boyar,paladin,Elite Boyar vs Paladin,18,17,1,-53.148148148148145,-53.148148148148145,-53.148148148148145,2,-43.74074074074074,-46.592592592592595,-40.888888888888886,9.407407407407405,9.407407407407405,stable,false,3
elite_conquistador,arbalester,Elite Conquistador vs Arbalester,12,21,4,-31.89814814814815,-36.111111111111114,-27.59259259259259,5,-10.62962962962963,-17.40740740740741,-4.074074074074074,21.26851851851852,16.962962962962962,stable,false,0
elite_conquistador,champion,Elite Conquistador vs Champion,10,21,1,-78.44444444444444,-78.44444444444444,-78.44444444444444,5,-94.80000000000001,-95.66666666666667,-92.77777777777777,16.35555555555557,16.35555555555557,stable,false,0
elite_conquistador,elite_elephant,Elite Conquistador vs Elite Battle Elephant,18,14,4,-52.64969135802469,-64.80246913580247,-43.71604938271605,0,,,,,,stable,true,5
elite_conquistador,heavy_cav_archer,Heavy Cavalry Archer vs Elite Conquistador,21,17,4,-6.389618347338937,-14.523809523809524,12.745098039215685,15,-2.365818549642079,-22.113095238095237,18.954248366013072,4.023799797696858,0,knife-edge,false,0
elite_conquistador,heavy_scorpion,Elite Conquistador vs Heavy Scorpion,18,15,4,-18.88888888888889,-30.27777777777778,-12.777777777777779,5,-23.27777777777778,-25.833333333333332,-21.11111111111111,4.388888888888889,0,stable,false,0
elite_conquistador,paladin,Elite Conquistador vs Paladin,18,16,1,-75.12345679012346,-75.12345679012346,-75.12345679012346,5,-76.85185185185185,-76.85185185185185,-76.85185185185185,1.728395061728392,1.728395061728392,stable,false,0
elite_gbeto,arbalester,Elite Gbeto vs Arbalester,17,21,4,39.404761904761905,34.76190476190476,46.666666666666664,5,58.85714285714287,48.095238095238095,64.28571428571429,19.452380952380963,12.190476190476204,stable,false,0
elite_gbeto,champion,Elite Gbeto vs Champion,15,21,1,-91.33333333333333,-91.33333333333333,-91.33333333333333,5,-90,-90,-90,1.3333333333333286,1.3333333333333286,stable,false,0
elite_gbeto,elite_elephant,Elite Gbeto vs Elite Battle Elephant,21,11,4,-42.08095238095238,-53.095238095238095,-32.49523809523809,3,-77.97619047619048,-77.97619047619048,-77.97619047619048,35.8952380952381,24.880952380952387,stable,false,2
elite_gbeto,heavy_cav_archer,Heavy Cavalry Archer vs Elite Gbeto,17,21,4,33.92857142857143,28.095238095238095,38.95238095238095,5,9.008683473389356,-5.147058823529412,18,24.919887955182077,19.08655462184874,stable,false,0
elite_gbeto,heavy_scorpion,Elite Gbeto vs Heavy Scorpion,21,12,4,7.484126984126984,-8.952380952380953,19.166666666666668,14,46.56746031746031,28.055555555555557,58.333333333333336,39.08333333333333,27.40079365079364,knife-edge,false,1
elite_gbeto,paladin,Elite Gbeto vs Paladin,21,13,1,-55.714285714285715,-55.714285714285715,-55.714285714285715,5,-87.61904761904762,-87.61904761904762,-87.61904761904762,31.904761904761905,31.904761904761905,stable,false,0
elite_genoese_crossbowman,arbalester,Elite Genoese Crossbowman vs Arbalester,18,21,4,30.892857142857142,28.333333333333332,33.095238095238095,5,11.952380952380953,4.761904761904762,18.095238095238095,18.94047619047619,16.38095238095238,stable,false,0
elite_genoese_crossbowman,champion,Elite Genoese Crossbowman vs Champion,16,21,1,-74.25,-74.25,-74.25,5,-91.6,-94,-88,17.349999999999994,17.349999999999994,stable,false,0
elite_genoese_crossbowman,elite_elephant,Elite Genoese Crossbowman vs Elite Battle Elephant,21,10,1,-98.38095238095238,-98.38095238095238,-98.38095238095238,5,-93.52380952380952,-93.52380952380952,-93.52380952380952,4.857142857142861,4.857142857142861,stable,false,0
elite_genoese_crossbowman,heavy_cav_archer,Elite Genoese Crossbowman vs Heavy Cavalry Archer,21,16,1,-45.333333333333336,-45.333333333333336,-45.333333333333336,5,-69.23809523809524,-71.42857142857143,-65.23809523809524,23.904761904761905,23.904761904761905,stable,false,0
elite_genoese_crossbowman,heavy_scorpion,Elite Genoese Crossbowman vs Heavy Scorpion,21,11,1,45.45454545454545,45.45454545454545,45.45454545454545,5,39.515151515151516,28.484848484848484,45.45454545454545,5.939393939393938,5.939393939393938,stable,false,0
elite_genoese_crossbowman,paladin,Elite Genoese Crossbowman vs Paladin,21,12,1,-86.57142857142857,-86.57142857142857,-86.57142857142857,5,-92.22857142857143,-94.28571428571429,-90.85714285714286,5.657142857142858,5.657142857142858,stable,false,0
elite_huskarl,arbalester,Arbalester vs Elite Huskarl,20,21,1,85.71428571428571,85.71428571428571,85.71428571428571,5,67.00680272108843,67.00680272108843,67.00680272108843,18.707482993197274,18.707482993197274,stable,false,0
elite_huskarl,champion,Elite Huskarl vs Champion,18,21,1,51.97278911564626,51.97278911564626,51.97278911564626,0,,,,,,stable,true,5
elite_huskarl,elite_elephant,Elite Huskarl vs Elite Battle Elephant,21,9,1,60.416666666666664,60.416666666666664,60.416666666666664,3,59.95370370370372,48.958333333333336,69.79166666666667,0.4629629629629477,0.4629629629629477,stable,false,2
elite_huskarl,heavy_cav_archer,Heavy Cavalry Archer vs Elite Huskarl,14,21,1,93.12925170068027,93.12925170068027,93.12925170068027,0,,,,,,stable,true,5
elite_huskarl,heavy_scorpion,Heavy Scorpion vs Elite Huskarl,10,21,1,76.9047619047619,76.9047619047619,76.9047619047619,3,53.65079365079365,44.04761904761905,63.333333333333336,23.253968253968246,23.253968253968246,stable,false,2
elite_huskarl,paladin,Elite Huskarl vs Paladin,21,11,4,45.68181818181819,27.474747474747474,54.5959595959596,4,51.9949494949495,41.61616161616162,67.22222222222223,6.313131313131315,0,stable,false,1
elite_janissary,arbalester,Elite Janissary vs Arbalester,13,21,4,39.19642857142857,30.595238095238095,49.166666666666664,5,54.38095238095239,53.333333333333336,55.95238095238095,15.184523809523817,5.214285714285722,stable,false,0
elite_janissary,champion,Elite Janissary vs Champion,11,21,1,-58.54545454545455,-58.54545454545455,-58.54545454545455,5,-81.0909090909091,-81.0909090909091,-81.0909090909091,22.545454545454547,22.545454545454547,stable,false,0
elite_janissary,elite_elephant,Elite Janissary vs Elite Battle Elephant,21,14,1,-59.19047619047619,-59.19047619047619,-59.19047619047619,5,-48.142857142857146,-48.142857142857146,-48.142857142857146,11.047619047619044,11.047619047619044,stable,false,0
elite_janissary,heavy_cav_archer,Elite Janissary vs Heavy Cavalry Archer,19,21,4,31.071428571428573,29.047619047619047,35.23809523809524,5,44.66666666666667,39.523809523809526,50.95238095238095,13.595238095238098,9.42857142857143,stable,false,0
elite_janissary,heavy_scorpion,Elite Janissary vs Heavy Scorpion,21,15,4,21.444444444444446,4.333333333333333,49.111111111111114,5,56.62222222222222,50.666666666666664,59.666666666666664,35.17777777777778,7.511111111111106,stable,false,0
elite_janissary,paladin,Elite Janissary vs Paladin,21,17,1,-46.857142857142854,-46.857142857142854,-46.857142857142854,5,-57.80952380952381,-57.80952380952381,-57.80952380952381,10.952380952380956,10.952380952380956,stable,false,0
elite_karambit_warrior,arbalester,Arbalester vs Elite Karambit Warrior,10,21,4,7.25,-8.5,17.857142857142858,15,-86.5,-86.5,-86.5,93.75,78,knife-edge,false,0
elite_karambit_warrior,champion,Elite Karambit Warrior vs Champion,21,12,4,23.69047619047619,10.952380952380953,34.285714285714285,1,53.80952380952381,53.80952380952381,53.80952380952381,30.11904761904762,19.523809523809526,stable,false,4
elite_karambit_warrior,elite_elephant,Elite Karambit Warrior vs Elite Battle Elephant,21,4,4,38.125,33.75,43.125,5,68.125,45.3125,79.84375,30,25,stable,false,0
elite_karambit_warrior,heavy_cav_archer,Heavy Cavalry Archer vs Elite Karambit Warrior,7,21,4,39.523809523809526,23.333333333333332,51.42857142857143,5,-45.392857142857146,-49.464285714285715,-43.214285714285715,84.91666666666667,68.72619047619048,stable,true,0
elite_karambit_warrior,heavy_scorpion,Heavy Scorpion vs Elite Karambit Warrior,5,21,1,52.38095238095238,52.38095238095238,52.38095238095238,2,59.88095238095238,55.23809523809524,64.52380952380952,7.5,7.5,stable,false,3
elite_karambit_warrior,paladin,Elite Karambit Warrior vs Paladin,21,5,4,-21.964285714285715,-28.333333333333332,-6.190476190476191,3,64.81481481481482,47.333333333333336,76.66666666666667,86.77910052910053,71.00529100529101,stable,true,2
elite_keshik,arbalester,Arbalester vs Elite Keshik,21,16,1,55.11363636363637,55.11363636363637,55.11363636363637,5,-64.28571428571429,-64.28571428571429,-64.28571428571429,119.39935064935065,119.39935064935065,stable,true,0
elite_keshik,champion,Elite Keshik vs Champion,14,21,4,-27.153679653679653,-43.54978354978355,-15.714285714285714,3,-44.57431457431458,-70.56277056277057,-10.519480519480519,17.420634920634924,1.0245310245310293,stable,false,2
elite_keshik,elite_elephant,Elite Keshik vs Elite Battle Elephant,21,12,1,49.21875,49.21875,49.21875,5,60.270833333333336,48.515625,71.27604166666667,11.052083333333336,11.052083333333336,stable,false,0
elite_keshik,heavy_cav_archer,Heavy Cavalry Archer vs Elite Keshik,19,21,1,65.54112554112554,65.54112554112554,65.54112554112554,2,-9.176729703045494,-42.10526315789474,23.751803751803752,74.71785524417103,74.71785524417103,stable,true,3
elite_keshik,heavy_scorpion,Heavy Scorpion vs Elite Keshik,13,21,1,87.18614718614718,87.18614718614718,87.18614718614718,2,44.329004329004334,43.80952380952381,44.84848484848485,42.85714285714285,42.85714285714285,stable,false,3
elite_keshik,paladin,Elite Keshik vs Paladin,21,14,4,-21.883116883116887,-38.23953823953824,-9.754689754689755,0,,,,,,stable,true,5
elite_longbowman,arbalester,Elite Longbowman vs Arbalester,20,21,1,-73.75,-73.75,-73.75,5,-57.75,-60.625,-55,16,16,stable,false,0
elite_longbowman,champion,Elite Longbowman vs Champion,17,21,1,-83.08823529411765,-83.08823529411765,-83.08823529411765,5,-79.41176470588235,-79.41176470588235,-79.41176470588235,3.676470588235304,3.676470588235304,stable,false,0
elite_longbowman,elite_elephant,Elite Longbowman vs Elite Battle Elephant,21,9,1,54.6875,54.6875,54.6875,0,,,,,,stable,true,5
elite_longbowman,heavy_cav_archer,Elite Longbowman vs Heavy Cavalry Archer,21,15,1,-50.714285714285715,-50.714285714285715,-50.714285714285715,5,-59.142857142857146,-71.19047619047619,-51.904761904761905,8.42857142857143,8.42857142857143,stable,false,0
elite_longbowman,heavy_scorpion,Elite Longbowman vs Heavy Scorpion,21,10,4,-10.565476190476192,-19.047619047619047,-3.5714285714285716,5,-14.283333333333335,-29.761904761904763,20.25,3.7178571428571434,0,stable,false,0
elite_longbowman,paladin,Elite Longbowman vs Paladin,21,11,4,28.080808080808083,23.838383838383837,35.656565656565654,5,-52.38095238095239,-52.38095238095238,-52.38095238095238,80.46176046176046,76.21933621933623,stable,true,0
elite_magyar_huszar,arbalester,Arbalester vs Elite Magyar Huszar,21,18,4,17.348484848484848,9.696969696969697,26.666666666666668,5,-75.23809523809524,-75.23809523809524,-75.23809523809524,92.58658008658008,84.93506493506494,stable,true,0
elite_magyar_huszar,champion,Elite Magyar Huszar vs Champion,16,21,4,20.196351267779836,-13.636363636363637,33.40136054421769,5,-4.606756338899197,-36.64772727272727,16.3265306122449,24.80310760667903,0,knife-edge,false,10
elite_magyar_huszar,elite_elephant,Elite Magyar Huszar vs Elite Battle Elephant,21,10,4,44.6640625,36.25,57.53125,5,73.86875,70.75,77.21875,29.204687500000006,16.337500000000006,stable,false,0
elite_magyar_huszar,heavy_cav_archer,Heavy Cavalry Archer vs Elite Magyar Huszar,16,21,1,52.38095238095238,52.38095238095238,52.38095238095238,5,-65.9375,-78.90625,-51.5625,118.31845238095238,118.31845238095238,stable,true,0
elite_magyar_huszar,heavy_scorpion,Heavy Scorpion vs Elite Magyar Huszar,11,21,1,84.8051948051948,84.8051948051948,84.8051948051948,3,69.13419913419914,65.43290043290044,71.47186147186147,15.670995670995666,15.670995670995666,stable,false,2
elite_magyar_huszar,paladin,Elite Magyar Huszar vs Paladin,21,12,4,-4.638648388648388,-21.428571428571427,15.74074074074074,6,37.57716049382716,12.962962962962964,55.55555555555556,42.21580888247554,21.836419753086417,knife-edge,false,9
elite_mangudai,arbalester,Elite Mangudai vs Arbalester,12,21,4,27.857142857142854,17.142857142857142,38.095238095238095,5,39.23809523809524,31.428571428571427,45.714285714285715,11.380952380952387,1.142857142857146,stable,false,0
elite_mangudai,champion,Elite Mangudai vs Champion,11,21,1,-92.04545454545455,-92.04545454545455,-92.04545454545455,5,-93,-93.63636363636364,-92.04545454545455,0.9545454545454533,0.9545454545454533,stable,false,0
elite_mangudai,elite_elephant,Elite Mangudai vs Elite Battle Elephant,19,14,4,47.39955357142858,43.28125,50.513392857142854,0,,,,,,stable,true,5
elite_mangudai,heavy_cav_archer,Elite Mangudai vs Heavy Cavalry Archer,17,21,4,43.75,36.42857142857143,52.857142857142854,5,4.838235294117647,-14.044117647058824,17.738095238095237,38.911764705882355,31.590336134453786,stable,false,0
elite_mangudai,heavy_scorpion,Elite Mangudai vs Heavy Scorpion,19,15,4,-41.04440789473685,-45.26315789473684,-35.625,5,-28.019736842105267,-32.171052631578945,-23.125,13.024671052631582,7.605263157894733,stable,false,0
elite_mangudai,paladin,Elite Mangudai vs Paladin,19,16,4,-41.08552631578947,-46.71052631578947,-31.973684210526315,5,-75.39473684210526,-75.39473684210526,-75.39473684210526,34.30921052631579,28.684210526315788,stable,false,0
elite_plumed_archer,arbalester,Elite Plumed Archer vs Arbalester,19,21,1,-47.935222672064775,-47.935222672064775,-47.935222672064775,5,-68.08097165991902,-70.20242914979757,-65.91093117408907,20.14574898785424,20.14574898785424,stable,false,0
elite_plumed_archer,champion,Elite Plumed Archer vs Champion,17,21,1,-94.57013574660634,-94.57013574660634,-94.57013574660634,5,-93.21266968325791,-93.21266968325791,-93.21266968325791,1.3574660633484257,1.3574660633484257,stable,false,0
elite_plumed_archer,elite_elephant,Elite Plumed Archer vs Elite Battle Elephant,21,9,1,47.048611111111114,47.048611111111114,47.048611111111114,0,,,,,,stable,true,5
elite_plumed_archer,heavy_cav_archer,Elite Plumed Archer vs Heavy Cavalry Archer,21,15,4,-34.523809523809526,-38.827838827838825,-30.76923076923077,5,-58.68131868131868,-64.1025641025641,-55.311355311355314,24.157509157509153,19.853479853479854,stable,false,0
elite_plumed_archer,heavy_scorpion,Elite Plumed Archer vs Heavy Scorpion,21,10,4,28.666666666666664,23.833333333333332,32,5,56.7,53,61.5,28.03333333333334,24.700000000000003,stable,false,0
elite_plumed_archer,paladin,Elite Plumed Archer vs Paladin,21,11,4,19.292929292929294,11.717171717171718,25.454545454545453,5,-41.68498168498168,-57.50915750915751,-37.72893772893773,60.97791097791097,53.402153402153395,stable,true,0
elite_rattan_archer,arbalester,Elite Rattan Archer vs Arbalester,16,21,1,-75.69444444444444,-75.69444444444444,-75.69444444444444,5,-91.61111111111111,-91.94444444444444,-90.83333333333333,15.916666666666671,15.916666666666671,stable,false,0
elite_rattan_archer,champion,Elite Rattan Archer vs Champion,14,21,1,44.76190476190476,44.76190476190476,44.76190476190476,5,-66.66666666666667,-66.66666666666667,-66.66666666666667,111.42857142857143,111.42857142857143,stable,true,0
elite_rattan_archer,elite_elephant,Elite Rattan Archer vs Elite Battle Elephant,21,12,1,84.11458333333333,84.11458333333333,84.11458333333333,0,,,,,,stable,true,5
elite_rattan_archer,heavy_cav_archer,Elite Rattan Archer vs Heavy Cavalry Archer,21,18,1,-80.21164021164022,-80.21164021164022,-80.21164021164022,5,-91.66137566137566,-93.54497354497354,-90.15873015873017,11.449735449735442,11.449735449735442,stable,false,0
elite_rattan_archer,heavy_scorpion,Elite Rattan Archer vs Heavy Scorpion,21,13,4,-33.33333333333333,-38.095238095238095,-30.423280423280424,5,-24.70899470899471,-29.1005291005291,-19.841269841269842,8.62433862433862,5.714285714285715,stable,false,0
