subject,opponent,matchup,side2_count,side3_count,tape_runs,tape_mean,tape_min,tape_max,simulation_runs,simulation_mean,simulation_min,simulation_max,absolute_mean_delta,tape_band_error,tape_classification,wrong_stable_winner,unresolved_runs
elite_huskarl,heavy_cav_archer,Heavy Cavalry Archer vs Elite Huskarl,14,21,1,93.12925170068027,93.12925170068027,93.12925170068027,5,90.93877551020408,90.74829931972789,91.0204081632653,2.19047619047619,2.19047619047619,stable,false,0
elite_huskarl,heavy_scorpion,Heavy Scorpion vs Elite Huskarl,10,21,1,76.9047619047619,76.9047619047619,76.9047619047619,5,63.52380952380953,58.333333333333336,70.71428571428571,13.380952380952365,13.380952380952365,stable,false,0
elite_huskarl,paladin,Elite Huskarl vs Paladin,21,11,4,45.68181818181819,27.474747474747474,54.5959595959596,5,47.020202020202014,40.303030303030305,55.707070707070706,1.3383838383838267,0,stable,false,0
elite_janissary,arbalester,Elite Janissary vs Arbalester,13,21,4,39.19642857142857,30.595238095238095,49.166666666666664,5,45.88095238095238,38.57142857142857,49.166666666666664,6.68452380952381,0,stable,false,0
elite_janissary,champion,Elite Janissary vs Champion,11,21,1,-58.54545454545455,-58.54545454545455,-58.54545454545455,5,-21.818181818181817,-21.818181818181817,-21.818181818181817,36.727272727272734,36.727272727272734,stable,false,0
elite_janissary,elite_elephant,Elite Janissary vs Elite Battle Elephant,21,14,1,-59.19047619047619,-59.19047619047619,-59.19047619047619,5,42.310267857142854,42.310267857142854,42.310267857142854,101.50074404761904,101.50074404761904,stable,true,0
elite_janissary,heavy_cav_archer,Elite Janissary vs Heavy Cavalry Archer,19,21,4,31.071428571428573,29.047619047619047,35.23809523809524,5,11.619047619047619,0.9523809523809523,18.095238095238095,19.452380952380956,17.42857142857143,stable,false,0
elite_janissary,heavy_scorpion,Elite Janissary vs Heavy Scorpion,21,15,4,21.444444444444446,4.333333333333333,49.111111111111114,5,55.57777777777778,51.44444444444444,59.666666666666664,34.13333333333334,6.466666666666669,stable,false,0
elite_janissary,paladin,Elite Janissary vs Paladin,21,17,1,-46.857142857142854,-46.857142857142854,-46.857142857142854,5,-40,-40,-40,6.857142857142854,6.857142857142854,stable,false,0
elite_karambit_warrior,arbalester,Arbalester vs Elite Karambit Warrior,10,21,4,7.25,-8.5,17.857142857142858,15,-20.75,-20.75,-20.75,28,12.25,knife-edge,false,0
elite_karambit_warrior,champion,Elite Karambit Warrior vs Champion,21,12,4,23.69047619047619,10.952380952380953,34.285714285714285,5,35.857142857142854,27.142857142857142,41.904761904761905,12.166666666666664,1.5714285714285694,stable,false,0
elite_karambit_warrior,elite_elephant,Elite Karambit Warrior vs Elite Battle Elephant,21,4,4,38.125,33.75,43.125,5,41.34375,36.40625,46.09375,3.21875,0,stable,false,0
elite_karambit_warrior,heavy_cav_archer,Heavy Cavalry Archer vs Elite Karambit Warrior,7,21,4,39.523809523809526,23.333333333333332,51.42857142857143,0,,,,,,stable,true,5
elite_karambit_warrior,heavy_scorpion,Heavy Scorpion vs Elite Karambit Warrior,5,21,1,52.38095238095238,52.38095238095238,52.38095238095238,5,69.0952380952381,64.04761904761905,71.19047619047619,16.714285714285722,16.714285714285722,stable,false,0
elite_karambit_warrior,paladin,Elite Karambit Warrior vs Paladin,21,5,4,-21.964285714285715,-28.333333333333332,-6.190476190476191,5,15.844444444444443,6.777777777777778,22.666666666666668,37.80873015873016,22.034920634920635,stable,true,0
elite_keshik,arbalester,Arbalester vs Elite Keshik,21,16,1,55.11363636363637,55.11363636363637,55.11363636363637,5,71.13636363636364,71.13636363636364,71.13636363636364,16.022727272727273,16.022727272727273,stable,false,0
elite_keshik,champion,Elite Keshik vs Champion,14,21,4,-27.153679653679653,-43.54978354978355,-15.714285714285714,5,5.546072974644403,-13.29004329004329,22.108843537414966,32.699752628324056,21.26035868893012,stable,true,0
elite_keshik,elite_elephant,Elite Keshik vs Elite Battle Elephant,21,12,1,49.21875,49.21875,49.21875,5,46.125,35.46875,54.635416666666664,3.09375,3.09375,stable,false,0
elite_keshik,heavy_cav_archer,Heavy Cavalry Archer vs Elite Keshik,19,21,1,65.54112554112554,65.54112554112554,65.54112554112554,5,61.51803751803751,60.865800865800864,62.97258297258297,4.023088023088029,4.023088023088029,stable,false,0
elite_keshik,heavy_scorpion,Heavy Scorpion vs Elite Keshik,13,21,1,87.18614718614718,87.18614718614718,87.18614718614718,5,73.31601731601731,70.18759018759019,76.68109668109668,13.870129870129873,13.870129870129873,stable,false,0
elite_keshik,paladin,Elite Keshik vs Paladin,21,14,4,-21.883116883116887,-38.23953823953824,-9.754689754689755,5,9.370851370851371,-17.43145743145743,25.396825396825395,31.25396825396826,19.125541125541126,stable,true,0
elite_longbowman,arbalester,Elite Longbowman vs Arbalester,20,21,1,-73.75,-73.75,-73.75,5,-77,-84.375,-73.125,3.25,3.25,stable,false,0
elite_longbowman,champion,Elite Longbowman vs Champion,17,21,1,-83.08823529411765,-83.08823529411765,-83.08823529411765,5,-80.88235294117646,-80.88235294117646,-80.88235294117646,2.205882352941188,2.205882352941188,stable,false,0
elite_longbowman,elite_elephant,Elite Longbowman vs Elite Battle Elephant,21,9,1,54.6875,54.6875,54.6875,5,70.41666666666667,70.41666666666667,70.41666666666667,15.729166666666671,15.729166666666671,stable,false,0
elite_longbowman,heavy_cav_archer,Elite Longbowman vs Heavy Cavalry Archer,21,15,1,-50.714285714285715,-50.714285714285715,-50.714285714285715,5,-74.23809523809523,-79.52380952380952,-71.9047619047619,23.52380952380951,23.52380952380951,stable,false,0
elite_longbowman,heavy_scorpion,Elite Longbowman vs Heavy Scorpion,21,10,4,-10.565476190476192,-19.047619047619047,-3.5714285714285716,5,-33.80952380952381,-39.285714285714285,-29.761904761904763,23.24404761904762,14.761904761904763,stable,false,0
elite_longbowman,paladin,Elite Longbowman vs Paladin,21,11,4,28.080808080808083,23.838383838383837,35.656565656565654,5,27.47474747474747,27.474747474747474,27.474747474747474,0.6060606060606126,0,stable,false,0
elite_magyar_huszar,arbalester,Arbalester vs Elite Magyar Huszar,21,18,4,17.348484848484848,9.696969696969697,26.666666666666668,5,55.15151515151515,55.15151515151515,55.15151515151515,37.8030303030303,28.48484848484848,stable,false,0
elite_magyar_huszar,champion,Elite Magyar Huszar vs Champion,16,21,4,20.196351267779836,-13.636363636363637,33.40136054421769,15,24.063492063492056,16.802721088435373,36.46258503401361,3.8671407957122206,0,knife-edge,false,0
elite_magyar_huszar,elite_elephant,Elite Magyar Huszar vs Elite Battle Elephant,21,10,4,44.6640625,36.25,57.53125,5,55.7875,52.4375,59.21875,11.123437500000001,0,stable,false,0
elite_magyar_huszar,heavy_cav_archer,Heavy Cavalry Archer vs Elite Magyar Huszar,16,21,1,52.38095238095238,52.38095238095238,52.38095238095238,5,59.91341991341991,53.46320346320346,66.66666666666667,7.532467532467528,7.532467532467528,stable,false,0
elite_magyar_huszar,heavy_scorpion,Heavy Scorpion vs Elite Magyar Huszar,11,21,1,84.8051948051948,84.8051948051948,84.8051948051948,5,74.31168831168831,69.13419913419914,78.0952380952381,10.493506493506487,10.493506493506487,stable,false,0
elite_magyar_huszar,paladin,Elite Magyar Huszar vs Paladin,21,12,4,-4.638648388648388,-21.428571428571427,15.74074074074074,15,16.457431457431458,-9.090909090909092,33.333333333333336,21.096079846079846,0.7166907166907173,knife-edge,false,0
elite_mangudai,arbalester,Elite Mangudai vs Arbalester,12,21,4,27.857142857142854,17.142857142857142,38.095238095238095,5,39.23809523809524,31.428571428571427,45.714285714285715,11.380952380952387,1.142857142857146,stable,false,0
elite_mangudai,champion,Elite Mangudai vs Champion,11,21,1,-92.04545454545455,-92.04545454545455,-92.04545454545455,5,-71.81818181818181,-71.81818181818181,-71.81818181818181,20.227272727272734,20.227272727272734,stable,false,0
elite_mangudai,elite_elephant,Elite Mangudai vs Elite Battle Elephant,19,14,4,47.39955357142858,43.28125,50.513392857142854,5,72.27678571428571,72.27678571428571,72.27678571428571,24.87723214285713,21.763392857142854,stable,false,0
elite_mangudai,heavy_cav_archer,Elite Mangudai vs Heavy Cavalry Archer,17,21,4,43.75,36.42857142857143,52.857142857142854,3,-11.383053221288515,-24.779411764705884,11.071428571428571,55.13305322128851,47.811624649859944,stable,true,2
elite_mangudai,heavy_scorpion,Elite Mangudai vs Heavy Scorpion,19,15,4,-41.04440789473685,-45.26315789473684,-35.625,5,-28.019736842105267,-32.171052631578945,-23.125,13.024671052631582,7.605263157894733,stable,false,0
elite_mangudai,paladin,Elite Mangudai vs Paladin,19,16,4,-41.08552631578947,-46.71052631578947,-31.973684210526315,5,-50.921052631578945,-50.921052631578945,-50.921052631578945,9.835526315789473,4.210526315789473,stable,false,0
elite_plumed_archer,arbalester,Elite Plumed Archer vs Arbalester,19,21,1,-47.935222672064775,-47.935222672064775,-47.935222672064775,5,-80.08097165991903,-84.61538461538461,-76.68016194331983,32.145748987854255,32.145748987854255,stable,false,0
elite_plumed_archer,champion,Elite Plumed Archer vs Champion,17,21,1,-94.57013574660634,-94.57013574660634,-94.57013574660634,5,-87.78280542986425,-87.78280542986425,-87.78280542986425,6.787330316742086,6.787330316742086,stable,false,0
elite_plumed_archer,elite_elephant,Elite Plumed Archer vs Elite Battle Elephant,21,9,1,47.048611111111114,47.048611111111114,47.048611111111114,5,85.9375,85.9375,85.9375,38.888888888888886,38.888888888888886,stable,false,0
elite_plumed_archer,heavy_cav_archer,Elite Plumed Archer vs Heavy Cavalry Archer,21,15,4,-34.523809523809526,-38.827838827838825,-30.76923076923077,5,-62.857142857142854,-66.3003663003663,-56.043956043956044,28.33333333333333,24.02930402930403,stable,false,0
elite_plumed_archer,heavy_scorpion,Elite Plumed Archer vs Heavy Scorpion,21,10,4,28.666666666666664,23.833333333333332,32,5,54.96666666666666,49.666666666666664,59.5,26.299999999999997,22.96666666666666,stable,false,0
elite_plumed_archer,paladin,Elite Plumed Archer vs Paladin,21,11,4,19.292929292929294,11.717171717171718,25.454545454545453,5,53.63636363636364,53.63636363636363,53.63636363636363,34.343434343434346,28.181818181818187,stable,false,0
elite_rattan_archer,arbalester,Elite Rattan Archer vs Arbalester,16,21,1,-75.69444444444444,-75.69444444444444,-75.69444444444444,5,-91.36111111111111,-91.94444444444444,-90.69444444444444,15.666666666666671,15.666666666666671,stable,false,0
elite_rattan_archer,champion,Elite Rattan Archer vs Champion,14,21,1,44.76190476190476,44.76190476190476,44.76190476190476,5,-61.904761904761905,-61.904761904761905,-61.904761904761905,106.66666666666666,106.66666666666666,stable,true,0
elite_rattan_archer,elite_elephant,Elite Rattan Archer vs Elite Battle Elephant,21,12,1,84.11458333333333,84.11458333333333,84.11458333333333,5,83.38541666666667,83.38541666666667,83.38541666666667,0.7291666666666572,0.7291666666666572,stable,false,0
elite_rattan_archer,heavy_cav_archer,Elite Rattan Archer vs Heavy Cavalry Archer,21,18,1,-80.21164021164022,-80.21164021164022,-80.21164021164022,5,-93.58730158730158,-94.07407407407408,-93.01587301587301,13.375661375661366,13.375661375661366,stable,false,0
elite_rattan_archer,heavy_scorpion,Elite Rattan Archer vs Heavy Scorpion,21,13,4,-33.33333333333333,-38.095238095238095,-30.423280423280424,5,0.698412698412698,-20.634920634920636,20.76923076923077,34.031746031746025,31.121693121693124,stable,true,0
elite_rattan_archer,paladin,Elite Rattan Archer vs Paladin,21,14,1,67.3015873015873,67.3015873015873,67.3015873015873,5,58.88888888888889,58.888888888888886,58.888888888888886,8.412698412698411,8.412698412698411,stable,false,0
elite_shotel_warrior,arbalester,Arbalester vs Elite Shotel Warrior,21,20,1,-90.71428571428571,-90.71428571428571,-90.71428571428571,5,-92.97619047619048,-92.97619047619048,-92.97619047619048,2.2619047619047734,2.2619047619047734,stable,false,0
elite_shotel_warrior,champion,Elite Shotel Warrior vs Champion,17,21,4,24.1156462585034,11.700680272108844,41.08843537414966,5,30.82993197278912,23.537414965986393,40,6.714285714285719,0,stable,false,0
elite_shotel_warrior,elite_elephant,Elite Shotel Warrior vs Elite Battle Elephant,21,9,4,44.583333333333336,35,56.111111111111114,5,51.22222222222223,47.22222222222222,57.22222222222222,6.638888888888893,0,stable,false,0
elite_shotel_warrior,heavy_cav_archer,Heavy Cavalry Archer vs Elite Shotel Warrior,15,21,1,65.14285714285714,65.14285714285714,65.14285714285714,5,24.666666666666668,20.666666666666668,27.428571428571427,40.47619047619047,40.47619047619047,stable,false,0
elite_shotel_warrior,heavy_scorpion,Heavy Scorpion vs Elite Shotel Warrior,10,21,1,57.333333333333336,57.333333333333336,57.333333333333336,5,45.71428571428571,40,52.95238095238095,11.619047619047628,11.619047619047628,stable,false,0
elite_shotel_warrior,paladin,Elite Shotel Warrior vs Paladin,21,11,4,-24.476190476190474,-36,-14.666666666666666,5,1.1578643578643586,-14.666666666666666,20.555555555555557,25.634054834054833,15.824531024531025,stable,true,0
elite_tarkan,arbalester,Arbalester vs Elite Tarkan,21,12,4,46.39705882352941,39.509803921568626,56.372549019607845,5,61.76470588235294,61.76470588235294,61.76470588235294,15.367647058823529,5.392156862745097,stable,false,0
elite_tarkan,champion,Elite Tarkan vs Champion,11,21,4,31.173469387755098,27.891156462585034,34.42176870748299,5,34.04081632653061,15.850340136054422,39.65986394557823,2.867346938775512,0,stable,false,0
elite_tarkan,elite_elephant,Elite Tarkan vs Elite Battle Elephant,20,14,1,58.482142857142854,58.482142857142854,58.482142857142854,5,64.22321428571429,62.5,66.22767857142857,5.741071428571438,5.741071428571438,stable,false,0
elite_tarkan,heavy_cav_archer,Heavy Cavalry Archer vs Elite Tarkan,21,18,1,56.5359477124183,56.5359477124183,56.5359477124183,5,69.02614379084967,68.79084967320262,69.18300653594771,12.490196078431374,12.490196078431374,stable,false,0
elite_tarkan,heavy_scorpion,Heavy Scorpion vs Elite Tarkan,16,20,1,73.48529411764706,73.48529411764706,73.48529411764706,5,57.05588235294117,52.36764705882353,61.01470588235294,16.42941176470589,16.42941176470589,stable,false,0
elite_tarkan,paladin,Elite Tarkan vs Paladin,20,17,4,19.62091503267974,-5.176470588235294,35.62091503267974,15,40.588235294117645,30.065359477124183,54.248366013071895,20.967320261437905,4.967320261437905,knife-edge,false,0
elite_teutonic_knight,arbalester,Arbalester vs Elite Teutonic Knight,21,14,1,-73.33333333333333,-73.33333333333333,-73.33333333333333,5,-97.85714285714286,-97.85714285714286,-97.85714285714286,24.523809523809533,24.523809523809533,stable,false,0
elite_teutonic_knight,champion,Elite Teutonic Knight vs Champion,12,21,1,-60.22727272727273,-60.22727272727273,-60.22727272727273,5,-60.45454545454545,-62.5,-57.95454545454545,0.22727272727272663,0.22727272727272663,stable,false,0
elite_teutonic_knight,elite_elephant,Elite Teutonic Knight vs Elite Battle Elephant,21,13,1,-46.53679653679654,-46.53679653679654,-46.53679653679654,5,-37.9004329004329,-46.103896103896105,-27.48917748917749,8.63636363636364,8.63636363636364,stable,false,0
elite_teutonic_knight,heavy_cav_archer,Heavy Cavalry Archer vs Elite Teutonic Knight,21,21,1,-57.142857142857146,-57.142857142857146,-57.142857142857146,5,-76.76190476190476,-79.04761904761905,-73.33333333333333,19.619047619047613,19.619047619047613,stable,false,0
elite_teutonic_knight,heavy_scorpion,Heavy Scorpion vs Elite Teutonic Knight,14,21,4,50.89285714285714,40.23809523809524,63.57142857142857,5,46.523809523809526,39.523809523809526,54.285714285714285,4.369047619047613,0,stable,false,0
elite_teutonic_knight,paladin,Elite Teutonic Knight vs Paladin,21,15,1,-79.43722943722943,-79.43722943722943,-79.43722943722943,5,-62.98701298701299,-64.71861471861472,-61.47186147186147,16.450216450216445,16.450216450216445,stable,false,0
elite_throwing_axeman,arbalester,Elite Throwing Axeman vs Arbalester,21,21,4,-19.761904761904763,-24.761904761904763,-13.741496598639456,5,2.7176870748299318,-17.82312925170068,15.833333333333334,22.479591836734695,16.459183673469386,stable,true,0
elite_throwing_axeman,champion,Elite Throwing Axeman vs Champion,18,21,1,-67.77777777777777,-67.77777777777777,-67.77777777777777,5,-92.22222222222223,-92.22222222222223,-92.22222222222223,24.444444444444457,24.444444444444457,stable,false,0
elite_throwing_axeman,elite_elephant,Elite Throwing Axeman vs Elite Battle Elephant,21,9,4,-39.285714285714285,-51.904761904761905,-28.333333333333332,5,-49.76190476190476,-49.76190476190476,-49.76190476190476,10.476190476190474,0,stable,false,0
elite_throwing_axeman,heavy_cav_archer,Heavy Cavalry Archer vs Elite Throwing Axeman,14,21,1,51.42857142857143,51.42857142857143,51.42857142857143,5,52.19047619047619,50.476190476190474,53.333333333333336,0.7619047619047592,0.7619047619047592,stable,false,0
elite_throwing_axeman,heavy_scorpion,Elite Throwing Axeman vs Heavy Scorpion,21,10,4,-32.74659863945578,-37.48299319727891,-23.843537414965986,5,-33.95918367346938,-46.224489795918366,-21.87074829931973,1.2125850340135997,0,stable,false,0
elite_throwing_axeman,paladin,Elite Throwing Axeman vs Paladin,21,11,1,-64.76190476190476,-64.76190476190476,-64.76190476190476,5,-68.57142857142857,-68.57142857142857,-68.57142857142857,3.80952380952381,3.80952380952381,stable,false,0
elite_war_wagon,arbalester,Elite War Wagon vs Arbalester,10,21,1,-73.5,-73.5,-73.5,5,-82.24,-82.8,-81.2,8.739999999999995,8.739999999999995,stable,false,0
elite_war_wagon,champion,Elite War Wagon vs Champion,8,21,4,20.10204081632653,9.115646258503402,25.4421768707483,5,-85.9375,-85.9375,-85.9375,106.03954081632654,95.0531462585034,stable,true,0
elite_war_wagon,elite_elephant,Elite War Wagon vs Elite Battle Elephant,15,13,1,51.73076923076923,51.73076923076923,51.73076923076923,0,,,,,,stable,true,5
elite_war_wagon,heavy_cav_archer,Elite War Wagon vs Heavy Cavalry Archer,14,21,1,-66.67857142857143,-66.67857142857143,-66.67857142857143,5,-75.10714285714286,-75.42857142857143,-74.78571428571429,8.42857142857143,8.42857142857143,stable,false,0
elite_war_wagon,heavy_scorpion,Elite War Wagon vs Heavy Scorpion,15,16,4,-17.545833333333334,-19.033333333333335,-15.716666666666667,5,-32.65666666666667,-38.266666666666666,-24.116666666666667,15.11083333333334,13.623333333333338,stable,false,0
elite_war_wagon,paladin,Elite War Wagon vs Paladin,15,17,4,35.44117647058824,30,39.80392156862745,5,-53,-53,-53,88.44117647058823,83,stable,true,0
elite_woad_raider,arbalester,Arbalester vs Elite Woad Raider,21,18,4,-52.142857142857146,-58.095238095238095,-40,5,-62.857142857142854,-62.857142857142854,-62.857142857142854,10.714285714285708,4.761904761904759,stable,false,0
elite_woad_raider,champion,Elite Woad Raider vs Champion,15,21,4,28.656462585034014,11.564625850340136,38.095238095238095,5,29.38775510204082,22.789115646258505,37.074829931972786,0.731292517006807,0,stable,false,0
elite_woad_raider,elite_elephant,Elite Woad Raider vs Elite Battle Elephant,21,11,1,52.86931818181818,52.86931818181818,52.86931818181818,5,57.96022727272727,53.89204545454545,64.91477272727273,5.0909090909090935,5.0909090909090935,stable,false,0
elite_woad_raider,heavy_cav_archer,Heavy Cavalry Archer vs Elite Woad Raider,17,21,4,20.33613445378151,12.380952380952381,29.859943977591037,5,27.422969187675072,-14.705882352941176,48.34733893557423,7.086834733893561,0,stable,false,0
elite_woad_raider,heavy_scorpion,Heavy Scorpion vs Elite Woad Raider,12,21,1,50.42016806722689,50.42016806722689,50.42016806722689,5,55.20448179271708,49.69187675070028,59.49579831932773,4.784313725490193,4.784313725490193,stable,false,0
elite_woad_raider,paladin,Elite Woad Raider vs Paladin,21,13,4,14.655246714070245,-19.327731092436974,42.30769230769231,15,35.67521367521367,20.5982905982906,50.598290598290596,21.019966961143425,0,knife-edge,false,0
warrior_priest,arbalester,Arbalester vs Warrior Priest,21,16,1,-63.80952380952381,-63.80952380952381,-63.80952380952381,5,-86.66666666666667,-86.66666666666667,-86.66666666666667,22.85714285714286,22.85714285714286,stable,false,0
warrior_priest,champion,Warrior Priest vs Champion,14,21,4,41.445578231292515,26.122448979591837,52.244897959183675,5,31.537414965986397,20.34013605442177,40.68027210884354,9.908163265306118,0,stable,false,0
warrior_priest,elite_elephant,Warrior Priest vs Elite Battle Elephant,21,11,1,45.73863636363637,45.73863636363637,45.73863636363637,5,59.60227272727273,55.48295454545455,64.9715909090909,13.86363636363636,13.86363636363636,stable,false,0
warrior_priest,heavy_cav_archer,Heavy Cavalry Archer vs Warrior Priest,18,21,4,-34.72222222222222,-52.083333333333336,-23.61111111111111,5,-70.69444444444443,-77.08333333333333,-61.80555555555556,35.97222222222221,18.611111111111093,stable,false,0
warrior_priest,heavy_scorpion,Heavy Scorpion vs Warrior Priest,12,21,1,65.52380952380952,65.52380952380952,65.52380952380952,4,58.81904761904762,56.22857142857143,61.25714285714286,6.704761904761895,6.704761904761895,stable,false,1
warrior_priest,paladin,Warrior Priest vs Paladin,21,14,4,27.18253968253968,14.682539682539682,46.82539682539682,5,41.82539682539682,33.73015873015873,53.96825396825397,14.642857142857142,0,stable,false,0
